ZIP_CODE,STATE,ZIP_TYPE,RUCA1,RUCA2,RUCAFLOAT
39568,MS,Post Office or large volume customer,1,1,1
39569,MS,Post Office or large volume customer,1,1,1
39571,MS,Zip Code Area,2,2,2
39572,MS,Zip Code Area,2,2,2
39573,MS,Zip Code Area,9,9,9
39574,MS,Zip Code Area,2,2,2
39576,MS,Zip Code Area,1,1,1
39577,MS,Zip Code Area,7,7,7
39581,MS,Zip Code Area,1,1,1
39595,MS,Post Office or large volume customer,1,1,1
39601,MS,Zip Code Area,5,5,5
39602,MS,Post Office or large volume customer,4,4,4
39603,MS,Post Office or large volume customer,4,4,4
39629,MS,Zip Code Area,5,5,5
39630,MS,Zip Code Area,6,6,6
39631,MS,Zip Code Area,10,10,10
39632,MS,Post Office or large volume customer,5,5,5
39633,MS,Zip Code Area,10,10,10
39635,MS,Post Office or large volume customer,5,5,5
39638,MS,Zip Code Area,6,6,6
39641,MS,Zip Code Area,6,6,6
39643,MS,Zip Code Area,8,8,8
39645,MS,Zip Code Area,6,6,6
39647,MS,Zip Code Area,6,6,6
39648,MS,Zip Code Area,4,4,4
39649,MS,Post Office or large volume customer,4,4,4
39652,MS,Zip Code Area,5,5,5
39653,MS,Zip Code Area,6,6,6
39654,MS,Zip Code Area,5,5,5
39656,MS,Zip Code Area,9,9,9
39657,MS,Zip Code Area,5,5,5
39661,MS,Zip Code Area,5,5,5
39662,MS,Zip Code Area,5,5,5
39663,MS,Zip Code Area,3,3,3
39664,MS,Zip Code Area,5,5,5
39665,MS,Zip Code Area,5,5,5
39666,MS,Zip Code Area,5,5,5
39667,MS,Zip Code Area,10,10,10
39668,MS,Zip Code Area,10,10,10
39669,MS,Zip Code Area,10,10,10
39701,MS,Zip Code Area,4,4,4
39702,MS,Zip Code Area,4,4,4
39703,MS,Post Office or large volume customer,4,4,4
39704,MS,Post Office or large volume customer,4,4,4
39705,MS,Zip Code Area,7,7.2,7.2000000000000002
39710,MS,Zip Code Area,7,7.2,7.2000000000000002
39730,MS,Zip Code Area,7,7,7
39735,MS,Zip Code Area,5,5,5
39736,MS,Post Office or large volume customer,5,5,5
39737,MS,Post Office or large volume customer,10,10,10
39739,MS,Zip Code Area,9,9,9
39740,MS,Zip Code Area,5,5,5
39741,MS,Zip Code Area,8,8,8
39743,MS,Zip Code Area,6,6,6
39744,MS,Zip Code Area,10,10,10
39745,MS,Zip Code Area,5,5,5
39746,MS,Zip Code Area,10,10,10
39747,MS,Zip Code Area,8,8,8
39750,MS,Zip Code Area,5,5,5
39751,MS,Zip Code Area,5,5,5
39752,MS,Zip Code Area,5,5,5
39753,MS,Post Office or large volume customer,5,5,5
39754,MS,Post Office or large volume customer,7,7,7
39755,MS,Zip Code Area,9,9,9
39756,MS,Zip Code Area,8,8,8
39759,MS,Zip Code Area,4,4,4
39760,MS,Post Office or large volume customer,4,4,4
39762,MS,Zip Code Area,4,4,4
39766,MS,Zip Code Area,5,5,5
39767,MS,Zip Code Area,10,10,10
39769,MS,Zip Code Area,5,5,5
39771,MS,Post Office or large volume customer,10,10,10
39772,MS,Zip Code Area,5,5,5
39773,MS,Zip Code Area,7,7,7
39776,MS,Zip Code Area,8,8,8
39813,GA,Zip Code Area,2,2,2
39815,GA,Zip Code Area,2,2,2
39817,GA,Zip Code Area,4,4,4
39818,GA,Post Office or large volume customer,4,4,4
39819,GA,Zip Code Area,4,4,4
39823,GA,Zip Code Area,7,7,7
39824,GA,Zip Code Area,9,9,9
39825,GA,Zip Code Area,5,5,5
39826,GA,Zip Code Area,2,2,2
39827,GA,Zip Code Area,7,7,7
39828,GA,Zip Code Area,7,7,7
39829,GA,Post Office or large volume customer,2,2,2
39832,GA,Post Office or large volume customer,2,2,2
39834,GA,Zip Code Area,5,5,5
39836,GA,Zip Code Area,7,7,7
39837,GA,Zip Code Area,10,10,10
39840,GA,Zip Code Area,7,7,7
39841,GA,Zip Code Area,2,2.1,2.1000000000000001
39842,GA,Zip Code Area,2,2,2
39845,GA,Zip Code Area,7,7,7
39846,GA,Zip Code Area,2,2,2
39851,GA,Zip Code Area,9,9,9
39852,GA,Post Office or large volume customer,2,2,2
39854,GA,Zip Code Area,8,8,8
39859,GA,Zip Code Area,9,9,9
39861,GA,Zip Code Area,2,2,2
39862,GA,Zip Code Area,2,2,2
39866,GA,Zip Code Area,2,2,2
39867,GA,Zip Code Area,8,8,8
39870,GA,Zip Code Area,2,2,2
39877,GA,Zip Code Area,2,2,2
39885,GA,Post Office or large volume customer,2,2,2
39886,GA,Zip Code Area,2,2,2
46595,IN,Post Office or large volume customer,2,2,2
46601,IN,Zip Code Area,1,1,1
46613,IN,Zip Code Area,1,1,1
46614,IN,Zip Code Area,1,1,1
46615,IN,Zip Code Area,1,1,1
46616,IN,Zip Code Area,1,1,1
46617,IN,Zip Code Area,1,1,1
46619,IN,Zip Code Area,1,1,1
46624,IN,Post Office or large volume customer,1,1,1
46626,IN,Post Office or large volume customer,1,1,1
46628,IN,Zip Code Area,1,1,1
46634,IN,Post Office or large volume customer,1,1,1
46635,IN,Zip Code Area,1,1,1
46637,IN,Zip Code Area,1,1,1
46660,IN,Post Office or large volume customer,1,1,1
46680,IN,Post Office or large volume customer,1,1,1
46699,IN,Post Office or large volume customer,1,1,1
46701,IN,Zip Code Area,10,10,10
46702,IN,Zip Code Area,5,5,5
46703,IN,Zip Code Area,4,4,4
46704,IN,Zip Code Area,2,2,2
46705,IN,Zip Code Area,6,6,6
46706,IN,Zip Code Area,4,4,4
46710,IN,Zip Code Area,3,3,3
46711,IN,Zip Code Area,7,7,7
46713,IN,Post Office or large volume customer,5,5,5
46714,IN,Zip Code Area,7,7,7
46721,IN,Zip Code Area,7,7,7
46723,IN,Zip Code Area,2,2,2
46725,IN,Zip Code Area,7,7,7
46730,IN,Zip Code Area,6,6,6
46731,IN,Zip Code Area,8,8,8
46732,IN,Zip Code Area,9,9,9
46733,IN,Zip Code Area,4,4,4
46737,IN,Zip Code Area,10,10.2,10.199999999999999
46738,IN,Zip Code Area,4,4,4
46740,IN,Zip Code Area,7,7,7
46741,IN,Zip Code Area,1,1,1
46742,IN,Zip Code Area,6,6,6
46743,IN,Zip Code Area,2,2,2
46745,IN,Zip Code Area,2,2,2
46746,IN,Zip Code Area,10,10,10
46747,IN,Zip Code Area,5,5,5
46748,IN,Zip Code Area,1,1,1
46750,IN,Zip Code Area,4,4,4
46755,IN,Zip Code Area,4,4,4
46759,IN,Zip Code Area,9,9,9
46760,IN,Zip Code Area,9,9,9
46761,IN,Zip Code Area,10,10,10
46763,IN,Zip Code Area,3,3,3
46764,IN,Zip Code Area,10,10,10
46765,IN,Zip Code Area,1,1,1
46766,IN,Zip Code Area,9,9,9
46767,IN,Zip Code Area,7,7,7
46769,IN,Post Office or large volume customer,7,7,7
46770,IN,Zip Code Area,2,2,2
46771,IN,Post Office or large volume customer,10,10,10
46772,IN,Zip Code Area,10,10,10
46773,IN,Zip Code Area,2,2,2
46774,IN,Zip Code Area,1,1,1
46776,IN,Zip Code Area,5,5,5
46777,IN,Zip Code Area,2,2,2
46778,IN,Post Office or large volume customer,9,9,9
46779,IN,Zip Code Area,6,6,6
46780,IN,Post Office or large volume customer,5,5,5
46781,IN,Zip Code Area,9,9,9
46782,IN,Post Office or large volume customer,5,5,5
46783,IN,Zip Code Area,2,2,2
46784,IN,Zip Code Area,5,5,5
46785,IN,Zip Code Area,2,2,2
46786,IN,Post Office or large volume customer,9,9,9
46787,IN,Zip Code Area,10,10,10
46788,IN,Zip Code Area,2,2,2
46789,IN,Post Office or large volume customer,9,9,9
46791,IN,Zip Code Area,2,2,2
46792,IN,Zip Code Area,10,10,10
46793,IN,Zip Code Area,4,4,4
46794,IN,Zip Code Area,3,3,3
46795,IN,Zip Code Area,10,10,10
46796,IN,Post Office or large volume customer,3,3,3
46797,IN,Zip Code Area,2,2,2
46798,IN,Zip Code Area,2,2,2
46799,IN,Zip Code Area,2,2,2
46801,IN,Post Office or large volume customer,1,1,1
46802,IN,Zip Code Area,1,1,1
46803,IN,Zip Code Area,1,1,1
46804,IN,Zip Code Area,1,1,1
46805,IN,Zip Code Area,1,1,1
46806,IN,Zip Code Area,1,1,1
46807,IN,Zip Code Area,1,1,1
46808,IN,Zip Code Area,1,1,1
46809,IN,Zip Code Area,1,1,1
46814,IN,Zip Code Area,1,1,1
46815,IN,Zip Code Area,1,1,1
46816,IN,Zip Code Area,1,1,1
46818,IN,Zip Code Area,1,1,1
46819,IN,Zip Code Area,1,1,1
46825,IN,Zip Code Area,1,1,1
46835,IN,Zip Code Area,1,1,1
46845,IN,Zip Code Area,1,1,1
46850,IN,Post Office or large volume customer,1,1,1
46851,IN,Post Office or large volume customer,1,1,1
46852,IN,Post Office or large volume customer,1,1,1
46853,IN,Post Office or large volume customer,1,1,1
46854,IN,Post Office or large volume customer,1,1,1
46855,IN,Post Office or large volume customer,1,1,1
46856,IN,Post Office or large volume customer,1,1,1
46857,IN,Post Office or large volume customer,1,1,1
46858,IN,Post Office or large volume customer,1,1,1
46859,IN,Post Office or large volume customer,1,1,1
46860,IN,Post Office or large volume customer,1,1,1
46861,IN,Post Office or large volume customer,1,1,1
46862,IN,Post Office or large volume customer,1,1,1
46863,IN,Post Office or large volume customer,1,1,1
46864,IN,Post Office or large volume customer,1,1,1
46865,IN,Post Office or large volume customer,1,1,1
46866,IN,Post Office or large volume customer,1,1,1
46867,IN,Post Office or large volume customer,1,1,1
46868,IN,Post Office or large volume customer,1,1,1
46869,IN,Post Office or large volume customer,1,1,1
46885,IN,Post Office or large volume customer,1,1,1
46895,IN,Post Office or large volume customer,1,1,1
46896,IN,Post Office or large volume customer,1,1,1
46897,IN,Post Office or large volume customer,1,1,1
46898,IN,Post Office or large volume customer,1,1,1
46899,IN,Post Office or large volume customer,1,1,1
46901,IN,Zip Code Area,1,1,1
46902,IN,Zip Code Area,1,1,1
46903,IN,Post Office or large volume customer,1,1,1
46904,IN,Post Office or large volume customer,1,1,1
46910,IN,Zip Code Area,10,10,10
46911,IN,Zip Code Area,10,10,10
46912,IN,Post Office or large volume customer,9,9,9
46913,IN,Zip Code Area,3,3,3
46914,IN,Zip Code Area,2,2,2
46915,IN,Zip Code Area,3,3,3
46916,IN,Post Office or large volume customer,3,3,3
46917,IN,Zip Code Area,3,3,3
36556,AL,Post Office or large volume customer,2,2,2
36558,AL,Zip Code Area,6,6,6
36559,AL,Post Office or large volume customer,1,1.1,1.1000000000000001
36560,AL,Zip Code Area,2,2,2
36561,AL,Zip Code Area,1,1,1
36562,AL,Zip Code Area,9,9,9
36564,AL,Post Office or large volume customer,1,1.1,1.1000000000000001
36567,AL,Zip Code Area,3,3,3
36568,AL,Post Office or large volume customer,1,1,1
36569,AL,Zip Code Area,2,2,2
36571,AL,Zip Code Area,1,1,1
36572,AL,Zip Code Area,1,1,1
36574,AL,Zip Code Area,3,3,3
36575,AL,Zip Code Area,1,1,1
43067,OH,Zip Code Area,10,10,10
43068,OH,Zip Code Area,1,1,1
43069,OH,Post Office or large volume customer,1,1,1
43070,OH,Post Office or large volume customer,10,10,10
43071,OH,Zip Code Area,2,2,2
43072,OH,Zip Code Area,10,10,10
43073,OH,Post Office or large volume customer,1,1,1
43074,OH,Zip Code Area,1,1,1
43076,OH,Zip Code Area,3,3,3
43077,OH,Post Office or large volume customer,2,2,2
43078,OH,Zip Code Area,4,4,4
43080,OH,Zip Code Area,2,2,2
43081,OH,Zip Code Area,1,1,1
43082,OH,Zip Code Area,1,1,1
43083,OH,Post Office or large volume customer,3,3,3
43084,OH,Zip Code Area,6,6,6
43085,OH,Zip Code Area,1,1,1
43086,OH,Post Office or large volume customer,1,1,1
43093,OH,Post Office or large volume customer,1,1,1
43101,OH,Zip Code Area,5,5,5
43102,OH,Zip Code Area,2,2,2
43103,OH,Zip Code Area,2,2,2
43105,OH,Zip Code Area,2,2,2
43106,OH,Zip Code Area,3,3,3
43107,OH,Zip Code Area,5,5,5
43109,OH,Post Office or large volume customer,1,1,1
43110,OH,Zip Code Area,1,1,1
43111,OH,Post Office or large volume customer,9,9,9
43112,OH,Zip Code Area,2,2,2
43113,OH,Zip Code Area,4,4.1,4.0999999999999996
43115,OH,Zip Code Area,5,5,5
43116,OH,Zip Code Area,1,1,1
43117,OH,Post Office or large volume customer,2,2,2
43119,OH,Zip Code Area,1,1,1
43123,OH,Zip Code Area,1,1,1
43125,OH,Zip Code Area,1,1,1
43126,OH,Zip Code Area,2,2,2
43127,OH,Post Office or large volume customer,9,9,9
43128,OH,Zip Code Area,10,10,10
43130,OH,Zip Code Area,4,4.1,4.0999999999999996
43135,OH,Zip Code Area,3,3,3
43136,OH,Zip Code Area,1,1,1
43137,OH,Zip Code Area,1,1,1
43138,OH,Zip Code Area,7,7,7
43140,OH,Zip Code Area,4,4.1,4.0999999999999996
43142,OH,Post Office or large volume customer,10,10,10
43143,OH,Zip Code Area,2,2,2
43144,OH,Post Office or large volume customer,9,9,9
43145,OH,Zip Code Area,2,2,2
43146,OH,Zip Code Area,2,2,2
43147,OH,Zip Code Area,1,1,1
43148,OH,Zip Code Area,2,2,2
43149,OH,Zip Code Area,9,9,9
43150,OH,Zip Code Area,5,5,5
43151,OH,Post Office or large volume customer,5,5,5
43152,OH,Zip Code Area,9,9,9
43153,OH,Zip Code Area,5,5,5
43154,OH,Zip Code Area,2,2,2
43155,OH,Zip Code Area,5,5,5
43156,OH,Zip Code Area,6,6,6
43157,OH,Zip Code Area,2,2,2
43158,OH,Post Office or large volume customer,9,9,9
43160,OH,Zip Code Area,4,4,4
43162,OH,Zip Code Area,2,2,2
43164,OH,Zip Code Area,2,2,2
43194,OH,Post Office or large volume customer,1,1,1
43195,OH,Post Office or large volume customer,1,1,1
43199,OH,Post Office or large volume customer,1,1,1
43201,OH,Zip Code Area,1,1,1
43202,OH,Zip Code Area,1,1,1
43203,OH,Zip Code Area,1,1,1
43204,OH,Zip Code Area,1,1,1
43205,OH,Zip Code Area,1,1,1
43206,OH,Zip Code Area,1,1,1
43207,OH,Zip Code Area,1,1,1
43209,OH,Zip Code Area,1,1,1
43210,OH,Zip Code Area,1,1,1
43211,OH,Zip Code Area,1,1,1
43212,OH,Zip Code Area,1,1,1
43213,OH,Zip Code Area,1,1,1
43214,OH,Zip Code Area,1,1,1
43215,OH,Zip Code Area,1,1,1
43216,OH,Post Office or large volume customer,1,1,1
43217,OH,Zip Code Area,1,1,1
43218,OH,Post Office or large volume customer,1,1,1
43219,OH,Zip Code Area,1,1,1
43220,OH,Zip Code Area,1,1,1
43221,OH,Zip Code Area,1,1,1
43222,OH,Zip Code Area,1,1,1
43223,OH,Zip Code Area,1,1,1
43224,OH,Zip Code Area,1,1,1
43226,OH,Post Office or large volume customer,1,1,1
43227,OH,Zip Code Area,1,1,1
43228,OH,Zip Code Area,1,1,1
43229,OH,Zip Code Area,1,1,1
43230,OH,Zip Code Area,1,1,1
43231,OH,Zip Code Area,1,1,1
43232,OH,Zip Code Area,1,1,1
43234,OH,Post Office or large volume customer,1,1,1
43235,OH,Zip Code Area,1,1,1
43236,OH,Post Office or large volume customer,1,1,1
43240,OH,Zip Code Area,1,1,1
43251,OH,Post Office or large volume customer,1,1,1
43260,OH,Post Office or large volume customer,1,1,1
43266,OH,Post Office or large volume customer,1,1,1
43268,OH,Post Office or large volume customer,1,1,1
43270,OH,Post Office or large volume customer,1,1,1
43271,OH,Post Office or large volume customer,1,1,1
43272,OH,Post Office or large volume customer,1,1,1
43279,OH,Post Office or large volume customer,1,1,1
43287,OH,Post Office or large volume customer,1,1,1
43291,OH,Post Office or large volume customer,1,1,1
43301,OH,Post Office or large volume customer,4,4,4
43302,OH,Zip Code Area,4,4,4
43310,OH,Zip Code Area,6,6,6
43311,OH,Zip Code Area,4,4,4
43314,OH,Zip Code Area,5,5,5
43315,OH,Zip Code Area,2,2,2
43316,OH,Zip Code Area,5,5,5
43317,OH,Post Office or large volume customer,2,2,2
43318,OH,Zip Code Area,10,10,10
43319,OH,Zip Code Area,10,10,10
43320,OH,Zip Code Area,7,7,7
43321,OH,Zip Code Area,2,2,2
43322,OH,Post Office or large volume customer,5,5,5
43323,OH,Zip Code Area,9,9,9
43324,OH,Zip Code Area,6,6,6
43325,OH,Post Office or large volume customer,2,2,2
43326,OH,Zip Code Area,7,7,7
43330,OH,Post Office or large volume customer,9,9,9
43331,OH,Zip Code Area,7,7,7
43332,OH,Zip Code Area,5,5,5
43333,OH,Zip Code Area,10,10,10
43334,OH,Zip Code Area,2,2,2
43335,OH,Post Office or large volume customer,5,5,5
43336,OH,Post Office or large volume customer,10,10,10
43337,OH,Zip Code Area,4,4,4
43338,OH,Zip Code Area,7,7,7
43340,OH,Zip Code Area,9,9,9
43341,OH,Zip Code Area,5,5,5
43342,OH,Zip Code Area,5,5,5
43343,OH,Zip Code Area,10,10,10
43344,OH,Zip Code Area,6,6,6
43345,OH,Zip Code Area,9,9,9
43346,OH,Zip Code Area,3,3,3
43347,OH,Zip Code Area,6,6,6
43348,OH,Zip Code Area,7,7,7
43349,OH,Post Office or large volume customer,10,10,10
43350,OH,Post Office or large volume customer,2,2,2
43351,OH,Zip Code Area,7,7,7
43356,OH,Zip Code Area,5,5,5
43357,OH,Zip Code Area,6,6,6
43358,OH,Zip Code Area,6,6,6
43359,OH,Zip Code Area,9,9,9
43360,OH,Zip Code Area,10,10,10
43402,OH,Zip Code Area,4,4,4
43403,OH,Zip Code Area,4,4,4
43406,OH,Zip Code Area,5,5,5
43407,OH,Zip Code Area,5,5,5
43408,OH,Zip Code Area,1,1,1
43410,OH,Zip Code Area,7,7,7
43412,OH,Zip Code Area,2,2,2
43413,OH,Zip Code Area,6,6,6
43414,OH,Post Office or large volume customer,1,1,1
48267,MI,Post Office or large volume customer,1,1,1
48268,MI,Post Office or large volume customer,1,1,1
48269,MI,Post Office or large volume customer,1,1,1
48272,MI,Post Office or large volume customer,1,1,1
48275,MI,Post Office or large volume customer,1,1,1
48277,MI,Post Office or large volume customer,1,1,1
48278,MI,Post Office or large volume customer,1,1,1
48279,MI,Post Office or large volume customer,1,1,1
48288,MI,Post Office or large volume customer,1,1,1
48301,MI,Zip Code Area,1,1,1
48302,MI,Zip Code Area,1,1,1
48303,MI,Post Office or large volume customer,1,1,1
48304,MI,Zip Code Area,1,1,1
48306,MI,Zip Code Area,1,1,1
48307,MI,Zip Code Area,1,1,1
48308,MI,Post Office or large volume customer,1,1,1
48309,MI,Zip Code Area,1,1,1
48310,MI,Zip Code Area,1,1,1
48311,MI,Post Office or large volume customer,1,1,1
48312,MI,Zip Code Area,1,1,1
48313,MI,Zip Code Area,1,1,1
48314,MI,Zip Code Area,1,1,1
48315,MI,Zip Code Area,1,1,1
48316,MI,Zip Code Area,1,1,1
48317,MI,Zip Code Area,1,1,1
48318,MI,Post Office or large volume customer,1,1,1
48320,MI,Zip Code Area,1,1,1
48321,MI,Post Office or large volume customer,1,1,1
48322,MI,Zip Code Area,1,1,1
48323,MI,Zip Code Area,1,1,1
48324,MI,Zip Code Area,1,1,1
48325,MI,Post Office or large volume customer,1,1,1
48326,MI,Zip Code Area,1,1,1
48327,MI,Zip Code Area,1,1,1
48328,MI,Zip Code Area,1,1,1
48329,MI,Zip Code Area,1,1,1
48330,MI,Post Office or large volume customer,1,1,1
48331,MI,Zip Code Area,1,1,1
48332,MI,Post Office or large volume customer,1,1,1
48333,MI,Post Office or large volume customer,1,1,1
48334,MI,Zip Code Area,1,1,1
48335,MI,Zip Code Area,1,1,1
48336,MI,Zip Code Area,1,1,1
48340,MI,Zip Code Area,1,1,1
48341,MI,Zip Code Area,1,1,1
48342,MI,Zip Code Area,1,1,1
48343,MI,Post Office or large volume customer,1,1,1
48346,MI,Zip Code Area,1,1,1
48347,MI,Post Office or large volume customer,1,1,1
48348,MI,Zip Code Area,1,1,1
48350,MI,Zip Code Area,1,1,1
48353,MI,Zip Code Area,1,1,1
48356,MI,Zip Code Area,1,1,1
48357,MI,Zip Code Area,1,1,1
48359,MI,Zip Code Area,1,1,1
48360,MI,Zip Code Area,1,1,1
48361,MI,Post Office or large volume customer,1,1,1
48362,MI,Zip Code Area,1,1,1
48363,MI,Zip Code Area,1,1,1
48366,MI,Post Office or large volume customer,2,2,2
48367,MI,Zip Code Area,2,2,2
48370,MI,Zip Code Area,2,2,2
48371,MI,Zip Code Area,1,1,1
48374,MI,Zip Code Area,1,1,1
48375,MI,Zip Code Area,1,1,1
48376,MI,Post Office or large volume customer,1,1,1
48377,MI,Zip Code Area,1,1,1
48380,MI,Zip Code Area,1,1,1
48381,MI,Zip Code Area,1,1,1
48382,MI,Zip Code Area,1,1,1
48383,MI,Zip Code Area,1,1,1
48386,MI,Zip Code Area,1,1,1
48387,MI,Post Office or large volume customer,1,1,1
48390,MI,Zip Code Area,1,1,1
48393,MI,Zip Code Area,1,1,1
48397,MI,Post Office or large volume customer,1,1,1
48401,MI,Zip Code Area,3,3,3
48410,MI,Post Office or large volume customer,10,10,10
48411,MI,Post Office or large volume customer,2,2,2
48412,MI,Zip Code Area,2,2,2
48413,MI,Zip Code Area,7,7,7
48414,MI,Zip Code Area,3,3,3
48415,MI,Zip Code Area,3,3,3
48416,MI,Zip Code Area,10,10,10
48417,MI,Zip Code Area,3,3,3
48418,MI,Zip Code Area,3,3,3
48419,MI,Zip Code Area,10,10,10
48420,MI,Zip Code Area,1,1,1
48421,MI,Zip Code Area,3,3,3
48422,MI,Zip Code Area,2,2,2
48423,MI,Zip Code Area,1,1,1
48426,MI,Zip Code Area,10,10,10
48427,MI,Zip Code Area,10,10,10
48428,MI,Zip Code Area,2,2,2
48429,MI,Zip Code Area,7,7,7
48430,MI,Zip Code Area,1,1,1
48432,MI,Zip Code Area,10,10,10
48433,MI,Zip Code Area,1,1,1
48434,MI,Post Office or large volume customer,9,9,9
48435,MI,Zip Code Area,3,3,3
48436,MI,Zip Code Area,2,2,2
48437,MI,Zip Code Area,1,1,1
48438,MI,Zip Code Area,2,2,2
48439,MI,Zip Code Area,1,1,1
48440,MI,Post Office or large volume customer,2,2,2
48441,MI,Zip Code Area,10,10,10
48442,MI,Zip Code Area,2,2,2
48444,MI,Zip Code Area,2,2,2
48445,MI,Zip Code Area,8,8,8
48446,MI,Zip Code Area,4,4,4
48449,MI,Zip Code Area,3,3,3
48450,MI,Zip Code Area,2,2,2
48451,MI,Zip Code Area,1,1,1
48453,MI,Zip Code Area,10,10,10
48454,MI,Zip Code Area,3,3,3
48455,MI,Zip Code Area,2,2,2
48456,MI,Zip Code Area,10,10,10
48457,MI,Zip Code Area,2,2,2
48458,MI,Zip Code Area,1,1,1
48460,MI,Zip Code Area,3,3,3
48461,MI,Zip Code Area,10,10,10
48462,MI,Zip Code Area,2,2,2
48463,MI,Zip Code Area,2,2,2
48464,MI,Zip Code Area,3,3,3
48465,MI,Zip Code Area,9,9,9
48466,MI,Zip Code Area,3,3,3
48467,MI,Zip Code Area,10,10,10
48468,MI,Zip Code Area,10,10,10
48469,MI,Zip Code Area,3,3,3
48470,MI,Zip Code Area,10,10,10
48471,MI,Zip Code Area,7,7,7
48472,MI,Zip Code Area,10,10,10
48473,MI,Zip Code Area,1,1,1
48475,MI,Zip Code Area,10,10,10
48476,MI,Zip Code Area,7,7,7
48480,MI,Post Office or large volume customer,1,1,1
48501,MI,Post Office or large volume customer,1,1,1
48502,MI,Zip Code Area,1,1,1
48503,MI,Zip Code Area,1,1,1
48504,MI,Zip Code Area,1,1,1
48505,MI,Zip Code Area,1,1,1
48506,MI,Zip Code Area,1,1,1
48507,MI,Zip Code Area,1,1,1
48509,MI,Zip Code Area,1,1,1
48519,MI,Zip Code Area,1,1,1
48529,MI,Zip Code Area,1,1,1
48531,MI,Post Office or large volume customer,1,1,1
48532,MI,Zip Code Area,1,1,1
48550,MI,Post Office or large volume customer,1,1,1
48551,MI,Post Office or large volume customer,1,1,1
48552,MI,Post Office or large volume customer,1,1,1
48553,MI,Post Office or large volume customer,1,1,1
48554,MI,Post Office or large volume customer,1,1,1
48555,MI,Post Office or large volume customer,1,1,1
48556,MI,Post Office or large volume customer,1,1,1
48557,MI,Post Office or large volume customer,1,1,1
48601,MI,Zip Code Area,1,1,1
48602,MI,Zip Code Area,1,1,1
48603,MI,Zip Code Area,1,1,1
